,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2760,2006-09-26 00:00:00,Suelo,Alquiler,Tarragona,77.0,375067.0,2007-01-10 00:00:00,Carmen
2761,2006-09-27 00:00:00,Local,Venta,Tarragona,211.0,1819875.0,,
2762,2006-09-27 00:00:00,Oficina,Venta,Lleida,135.0,1345545.0,2007-05-07 00:00:00,Luisa
2764,2006-09-28 00:00:00,Suelo,Venta,Lleida,115.0,1094225.0,,
2765,2006-09-28 00:00:00,Suelo,Alquiler,Girona,194.0,1519214.0,,
2766,2006-09-29 00:00:00,Industrial,Venta,Barcelona,216.0,1734264.0,2007-05-06 00:00:00,Pedro
2767,2006-09-29 00:00:00,Casa,Venta,Barcelona,258.0,1536906.0,,
2768,2006-09-30 00:00:00,Casa,Venta,Girona,142.0,1194078.0,2007-03-30 00:00:00,Joaquín
2769,2006-09-30 00:00:00,Piso,Venta,Girona,244.0,2291404.0,2007-04-23 00:00:00,María
2772,2006-10-02 00:00:00,Piso,Venta,Barcelona,292.0,1536212.0,,
2773,2006-10-02 00:00:00,Suelo,Alquiler,Girona,271.0,1780199.0,2007-03-20 00:00:00,Carmen
2774,2006-10-03 00:00:00,Local,Venta,Barcelona,192.0,1484544.0,,
2775,2006-10-04 00:00:00,Piso,Venta,Girona,290.0,2381770.0,2007-03-11 00:00:00,María
2776,2006-10-04 00:00:00,Industrial,Venta,Tarragona,284.0,2072632.0,2007-02-02 00:00:00,Joaquín
2778,2006-10-04 00:00:00,Casa,Venta,Girona,295.0,1658785.0,,
2779,2006-10-05 00:00:00,Industrial,Venta,Girona,157.0,1242498.0,2007-03-26 00:00:00,Luisa
2783,2006-10-06 00:00:00,Oficina,Venta,Barcelona,272.0,2008176.0,,
2785,2006-10-07 00:00:00,Suelo,Venta,Tarragona,215.0,1015015.0,2007-03-03 00:00:00,Carmen
2786,2006-10-07 00:00:00,Casa,Venta,Tarragona,123.0,1211427.0,2007-04-09 00:00:00,Jesús
2788,2006-10-08 00:00:00,Suelo,Alquiler,Girona,136.0,777240.0,2007-04-04 00:00:00,Carmen
2789,2006-10-08 00:00:00,Industrial,Venta,Girona,212.0,1565620.0,2007-04-04 00:00:00,María
2791,2006-10-08 00:00:00,Local,Venta,Lleida,217.0,1770503.0,2007-02-11 00:00:00,Pedro
2792,2006-10-09 00:00:00,Casa,Venta,Girona,250.0,1370500.0,,
2794,2006-10-09 00:00:00,Local,Alquiler,Lleida,280.0,2327080.0,,
2795,2006-10-09 00:00:00,Local,Alquiler,Barcelona,191.0,1345213.0,,
2796,2006-10-10 00:00:00,Parking,Venta,Lleida,275.0,2096050.0,,
2797,2006-10-10 00:00:00,Oficina,Alquiler,Tarragona,202.0,1028988.0,,
2798,2006-10-11 00:00:00,Oficina,Alquiler,Barcelona,178.0,1319336.0,,
2799,2006-10-11 00:00:00,Casa,Venta,Barcelona,212.0,2108128.0,,
2800,2006-10-13 00:00:00,Suelo,Venta,Tarragona,189.0,1794366.0,,
2802,2006-10-13 00:00:00,Parking,Venta,Tarragona,244.0,2429752.0,2007-01-15 00:00:00,Carmen
2804,2006-10-13 00:00:00,Local,Venta,Girona,271.0,1923558.0,2007-04-17 00:00:00,Luisa
2805,2006-10-13 00:00:00,Oficina,Alquiler,Tarragona,271.0,2621925.0,2007-02-19 00:00:00,Carmen
2806,2006-10-14 00:00:00,Piso,Venta,Barcelona,133.0,1066527.0,2007-04-30 00:00:00,Luisa
2807,2006-10-14 00:00:00,Suelo,Alquiler,Tarragona,293.0,2560527.0,,
2808,2006-10-15 00:00:00,Parking,Venta,Girona,206.0,1659742.0,2007-03-08 00:00:00,Jesús
2809,2006-10-15 00:00:00,Industrial,Alquiler,Lleida,83.0,695789.0,2007-02-18 00:00:00,Carmen
2810,2006-10-16 00:00:00,Oficina,Alquiler,Lleida,250.0,1480500.0,2007-02-19 00:00:00,Luisa
2812,2006-10-17 00:00:00,Industrial,Venta,Barcelona,292.0,1905300.0,2007-03-12 00:00:00,Carmen
2814,2006-10-17 00:00:00,Local,Venta,Girona,181.0,1405465.0,,
2816,2006-10-18 00:00:00,Local,Alquiler,Tarragona,166.0,1573514.0,2007-03-17 00:00:00,Pedro
2818,2006-10-18 00:00:00,Oficina,Venta,Tarragona,234.0,1438866.0,,
2820,2006-10-19 00:00:00,Casa,Venta,Lleida,239.0,1215554.0,2007-05-03 00:00:00,Luisa
2822,2006-10-21 00:00:00,Local,Alquiler,Lleida,128.0,1162624.0,,
2823,2006-10-22 00:00:00,Parking,Venta,Girona,196.0,1210496.0,,
2824,2006-10-22 00:00:00,Casa,Venta,Lleida,275.0,2669425.0,2007-03-23 00:00:00,Jesús
2825,2006-10-23 00:00:00,Industrial,Alquiler,Barcelona,242.0,1250172.0,2007-03-08 00:00:00,María
2826,2006-10-23 00:00:00,Oficina,Venta,Lleida,236.0,1300360.0,,
2827,2006-10-23 00:00:00,Parking,Venta,Tarragona,187.0,1513765.0,,
2828,2006-10-23 00:00:00,Local,Alquiler,Girona,273.0,1766310.0,,
2829,2006-10-24 00:00:00,Suelo,Alquiler,Tarragona,187.0,1469446.0,2007-03-31 00:00:00,Joaquín
2830,2006-10-24 00:00:00,Parking,Alquiler,Tarragona,221.0,1318707.0,,
2831,2006-10-24 00:00:00,Oficina,Alquiler,Girona,224.0,1126944.0,2007-04-07 00:00:00,Joaquín
2833,2006-10-25 00:00:00,Piso,Venta,Tarragona,192.0,1661760.0,,
2834,2006-10-26 00:00:00,Local,Venta,Lleida,293.0,1956068.0,2007-05-03 00:00:00,Jesús
2839,2006-10-28 00:00:00,Casa,Alquiler,Tarragona,247.0,1107301.0,,
2840,2006-10-29 00:00:00,Industrial,Alquiler,Barcelona,172.0,1167020.0,2007-03-28 00:00:00,Pedro
2841,2006-10-29 00:00:00,Casa,Alquiler,Girona,125.0,1041625.0,2007-05-04 00:00:00,Pedro
2842,2006-10-29 00:00:00,Suelo,Alquiler,Lleida,245.0,1240925.0,,
2843,2006-10-29 00:00:00,Suelo,Alquiler,Girona,73.0,660577.0,2007-03-25 00:00:00,Carmen
2844,2006-10-29 00:00:00,Industrial,Venta,Girona,247.0,1843361.0,2007-01-30 00:00:00,Pedro
2848,2006-10-31 00:00:00,Piso,Alquiler,Girona,285.0,1940565.0,,
2849,2006-10-31 00:00:00,Parking,Venta,Barcelona,285.0,1638750.0,2007-05-04 00:00:00,Carmen
2850,2006-10-31 00:00:00,Oficina,Venta,Girona,294.0,2267622.0,,
2852,2006-11-01 00:00:00,Piso,Alquiler,Tarragona,260.0,2292160.0,2007-03-07 00:00:00,Jesús
2853,2006-11-02 00:00:00,Casa,Venta,Girona,190.0,1105230.0,,
2854,2006-11-02 00:00:00,Oficina,Alquiler,Lleida,47.0,400816.0,2007-03-28 00:00:00,Carmen
2856,2006-11-03 00:00:00,Suelo,Alquiler,Barcelona,283.0,2569923.0,2007-03-28 00:00:00,Pedro
2861,2006-11-03 00:00:00,Parking,Alquiler,Girona,275.0,1623600.0,2007-04-28 00:00:00,Pedro
2863,2006-11-04 00:00:00,Oficina,Venta,Lleida,130.0,1186380.0,2007-03-06 00:00:00,Jesús
2864,2006-11-04 00:00:00,Local,Alquiler,Girona,197.0,1704050.0,,
2865,2006-11-04 00:00:00,Piso,Venta,Lleida,292.0,1427004.0,,
2866,2006-11-05 00:00:00,Industrial,Alquiler,Lleida,208.0,1269008.0,,
2867,2006-11-05 00:00:00,Oficina,Venta,Lleida,248.0,1270256.0,,
2869,2006-11-05 00:00:00,Casa,Alquiler,Barcelona,212.0,1357648.0,2007-04-25 00:00:00,Luisa
2870,2006-11-05 00:00:00,Industrial,Venta,Lleida,246.0,2345364.0,,
2871,2006-11-06 00:00:00,Parking,Venta,Lleida,267.0,1516293.0,2007-02-21 00:00:00,Joaquín
2872,2006-11-07 00:00:00,Industrial,Venta,Barcelona,136.0,1262624.0,2007-03-27 00:00:00,Carmen
2874,2006-11-07 00:00:00,Local,Alquiler,Girona,166.0,1607710.0,,
2875,2006-11-07 00:00:00,Casa,Venta,Girona,129.0,722013.0,2007-03-18 00:00:00,Carmen
2878,2006-11-08 00:00:00,Oficina,Venta,Lleida,165.0,1355805.0,,
2879,2006-11-09 00:00:00,Parking,Alquiler,Lleida,295.0,1767345.0,2007-04-03 00:00:00,Jesús
2883,2006-11-09 00:00:00,Piso,Alquiler,Lleida,285.0,2565285.0,,
2884,2006-11-09 00:00:00,Industrial,Alquiler,Lleida,195.0,1414140.0,,
2886,2006-11-10 00:00:00,Local,Alquiler,Girona,61.0,265289.0,2007-02-17 00:00:00,Carmen
2887,2006-11-11 00:00:00,Local,Alquiler,Barcelona,239.0,1197390.0,,
2888,2006-11-11 00:00:00,Piso,Alquiler,Lleida,223.0,1071515.0,2007-03-20 00:00:00,Luisa
2891,2006-11-13 00:00:00,Industrial,Venta,Barcelona,262.0,2517034.0,,
2892,2006-11-13 00:00:00,Parking,Alquiler,Lleida,186.0,1464192.0,,
2894,2006-11-14 00:00:00,Suelo,Venta,Tarragona,124.0,1014196.0,,
2896,2006-11-16 00:00:00,Piso,Alquiler,Girona,258.0,1058832.0,,
2897,2006-11-17 00:00:00,Casa,Alquiler,Tarragona,214.0,1771492.0,,
2898,2006-11-17 00:00:00,Industrial,Venta,Girona,105.0,1045905.0,2007-04-24 00:00:00,Joaquín
2902,2006-11-19 00:00:00,Piso,Venta,Barcelona,199.0,1370911.0,,
2903,2006-11-20 00:00:00,Industrial,Alquiler,Girona,149.0,1454836.0,,
2904,2006-11-20 00:00:00,Casa,Alquiler,Tarragona,282.0,1239672.0,2007-03-10 00:00:00,Jesús
2908,2006-11-22 00:00:00,Local,Alquiler,Tarragona,228.0,2081868.0,,
2909,2006-11-23 00:00:00,Suelo,Alquiler,Tarragona,125.0,1166375.0,,
2910,2006-11-23 00:00:00,Piso,Alquiler,Lleida,282.0,1234032.0,2007-04-17 00:00:00,Joaquín
2911,2006-11-24 00:00:00,Local,Venta,Lleida,218.0,2102174.0,,
2912,2006-11-24 00:00:00,Parking,Venta,Barcelona,131.0,1008176.0,,
2914,2006-11-24 00:00:00,Parking,Venta,Barcelona,185.0,1635030.0,,
2915,2006-11-24 00:00:00,Suelo,Venta,Tarragona,176.0,1185536.0,,
2916,2006-11-26 00:00:00,Local,Venta,Lleida,265.0,1820285.0,,
2917,2006-11-27 00:00:00,Casa,Alquiler,Barcelona,141.0,1045233.0,,
2925,2006-11-28 00:00:00,Casa,Alquiler,Tarragona,197.0,1165649.0,,
2926,2006-11-28 00:00:00,Oficina,Venta,Lleida,153.0,1095786.0,,
2927,2006-11-29 00:00:00,Oficina,Venta,Lleida,180.0,1467360.0,,
2928,2006-11-29 00:00:00,Casa,Alquiler,Lleida,253.0,1239700.0,,
2930,2006-11-29 00:00:00,Local,Venta,Barcelona,230.0,1847590.0,,
2933,2006-11-30 00:00:00,Casa,Venta,Barcelona,261.0,1752093.0,,
2934,2006-11-30 00:00:00,Oficina,Alquiler,Lleida,192.0,1169088.0,,
2937,2006-12-02 00:00:00,Oficina,Venta,Tarragona,114.0,1078668.0,2007-03-31 00:00:00,Jesús
2938,2006-12-02 00:00:00,Parking,Venta,Barcelona,187.0,1274218.0,,
2940,2006-12-03 00:00:00,Piso,Venta,Barcelona,274.0,2474220.0,,
2942,2006-12-04 00:00:00,Piso,Venta,Barcelona,261.0,2198403.0,2007-03-09 00:00:00,Joaquín
2943,2006-12-04 00:00:00,Industrial,Alquiler,Girona,114.0,1130424.0,,
2945,2006-12-05 00:00:00,Piso,Venta,Lleida,136.0,1323280.0,,
2946,2006-12-06 00:00:00,Suelo,Venta,Barcelona,186.0,1367100.0,,
2947,2006-12-06 00:00:00,Casa,Alquiler,Girona,138.0,1186524.0,2007-04-24 00:00:00,Joaquín
2949,2006-12-07 00:00:00,Industrial,Alquiler,Tarragona,172.0,1270908.0,,
2950,2006-12-07 00:00:00,Parking,Venta,Tarragona,147.0,1045317.0,,
2951,2006-12-07 00:00:00,Casa,Alquiler,Lleida,236.0,2133204.0,2007-03-13 00:00:00,Pedro
2952,2006-12-07 00:00:00,Casa,Alquiler,Girona,251.0,1528088.0,,
2953,2006-12-08 00:00:00,Local,Venta,Barcelona,185.0,1255595.0,,
2957,2006-12-09 00:00:00,Suelo,Alquiler,Girona,193.0,1059956.0,2007-03-10 00:00:00,María
2960,2006-12-10 00:00:00,Local,Alquiler,Tarragona,257.0,2170622.0,2007-04-18 00:00:00,Jesús
2961,2006-12-11 00:00:00,Oficina,Venta,Lleida,171.0,1696149.0,,
2962,2006-12-11 00:00:00,Piso,Venta,Tarragona,197.0,1077196.0,2007-04-12 00:00:00,María
2963,2006-12-11 00:00:00,Local,Venta,Tarragona,242.0,1246058.0,,
2967,2006-12-13 00:00:00,Industrial,Venta,Lleida,198.0,1094940.0,2007-03-25 00:00:00,Joaquín
2969,2006-12-14 00:00:00,Local,Alquiler,Barcelona,200.0,1385200.0,2007-03-31 00:00:00,Joaquín
2970,2006-12-14 00:00:00,Industrial,Alquiler,Barcelona,291.0,2797092.0,,
2971,2006-12-15 00:00:00,Casa,Alquiler,Tarragona,158.0,1185790.0,,
2972,2006-12-15 00:00:00,Casa,Venta,Barcelona,134.0,1295914.0,,
2973,2006-12-15 00:00:00,Piso,Venta,Girona,200.0,1559800.0,2007-04-23 00:00:00,Joaquín
2974,2006-12-15 00:00:00,Local,Alquiler,Tarragona,164.0,1482068.0,,
2976,2006-12-16 00:00:00,Local,Alquiler,Lleida,248.0,1957960.0,,
2977,2006-12-16 00:00:00,Piso,Venta,Tarragona,174.0,1377210.0,,
2978,2006-12-16 00:00:00,Suelo,Alquiler,Girona,152.0,1147144.0,,
2979,2006-12-17 00:00:00,Casa,Alquiler,Barcelona,200.0,1957200.0,,
2984,2006-12-19 00:00:00,Parking,Venta,Barcelona,200.0,1407200.0,,
2985,2006-12-19 00:00:00,Casa,Venta,Barcelona,281.0,2244066.0,2007-03-26 00:00:00,Joaquín
2986,2006-12-19 00:00:00,Piso,Alquiler,Tarragona,215.0,1408680.0,2007-03-20 00:00:00,Jesús
2987,2006-12-20 00:00:00,Piso,Alquiler,Tarragona,242.0,1492656.0,,
2988,2006-12-20 00:00:00,Local,Venta,Girona,255.0,1079670.0,,
2993,2006-12-23 00:00:00,Piso,Venta,Tarragona,223.0,1794927.0,,
2994,2006-12-23 00:00:00,Parking,Venta,Barcelona,237.0,1997436.0,,
2995,2006-12-23 00:00:00,Parking,Venta,Lleida,186.0,1844190.0,,
2998,2006-12-24 00:00:00,Suelo,Venta,Barcelona,263.0,1403631.0,,
2999,2006-12-24 00:00:00,Local,Alquiler,Tarragona,141.0,1112631.0,,
3000,2006-12-25 00:00:00,Local,Alquiler,Lleida,273.0,1993446.0,,
3001,2006-12-25 00:00:00,Casa,Alquiler,Girona,226.0,2041006.0,,
3003,2006-12-26 00:00:00,Casa,Alquiler,Girona,211.0,2086368.0,,
3006,2006-12-26 00:00:00,Casa,Alquiler,Girona,297.0,2673000.0,,
3007,2006-12-27 00:00:00,Piso,Alquiler,Girona,287.0,1882433.0,,
3009,2006-12-28 00:00:00,Suelo,Alquiler,Girona,292.0,1751124.0,,
3010,2006-12-28 00:00:00,Local,Alquiler,Tarragona,224.0,1646624.0,,
3011,2006-12-28 00:00:00,Parking,Venta,Lleida,182.0,1295840.0,,
3012,2006-12-29 00:00:00,Oficina,Venta,Barcelona,257.0,1245165.0,,
3013,2006-12-30 00:00:00,Casa,Venta,Lleida,135.0,1309365.0,,
3016,2006-12-30 00:00:00,Casa,Alquiler,Barcelona,264.0,1060488.0,2007-04-28 00:00:00,Joaquín
3019,2006-12-31 00:00:00,Parking,Venta,Girona,146.0,1399264.0,,
3020,2007-01-01 00:00:00,Industrial,Alquiler,Girona,199.0,1321161.0,,
3023,2007-01-02 00:00:00,Industrial,Alquiler,Tarragona,273.0,1725087.0,,
3024,2007-01-04 00:00:00,Oficina,Alquiler,Lleida,293.0,2662784.0,,
3026,2007-01-05 00:00:00,Local,Alquiler,Lleida,167.0,1335499.0,,
3027,2007-01-06 00:00:00,Parking,Venta,Girona,247.0,2398617.0,,
3034,2007-01-08 00:00:00,Casa,Alquiler,Lleida,269.0,1520119.0,,
3035,2007-01-09 00:00:00,Casa,Alquiler,Tarragona,286.0,1895036.0,,
3036,2007-01-09 00:00:00,Oficina,Venta,Barcelona,196.0,1022140.0,,
3038,2007-01-09 00:00:00,Suelo,Alquiler,Barcelona,185.0,1156990.0,,
3039,2007-01-09 00:00:00,Suelo,Alquiler,Lleida,238.0,1108128.0,,
3042,2007-01-09 00:00:00,Local,Venta,Lleida,92.0,709596.0,2007-04-17 00:00:00,Carmen
3043,2007-01-09 00:00:00,Oficina,Venta,Lleida,169.0,1635413.0,,
3044,2007-01-10 00:00:00,Piso,Alquiler,Barcelona,222.0,1296258.0,,
3045,2007-01-10 00:00:00,Parking,Venta,Barcelona,233.0,1077858.0,2007-04-30 00:00:00,María
3046,2007-01-10 00:00:00,Oficina,Alquiler,Barcelona,196.0,1880032.0,,
3047,2007-01-10 00:00:00,Local,Venta,Lleida,256.0,1934080.0,,
3050,2007-01-11 00:00:00,Casa,Venta,Barcelona,259.0,1369333.0,,
3051,2007-01-11 00:00:00,Local,Venta,Girona,272.0,1965472.0,,
3052,2007-01-12 00:00:00,Piso,Venta,Girona,164.0,1425488.0,,
3054,2007-01-12 00:00:00,Piso,Venta,Tarragona,258.0,2204352.0,,
3056,2007-01-13 00:00:00,Suelo,Venta,Barcelona,217.0,1578675.0,,
3058,2007-01-14 00:00:00,Casa,Alquiler,Lleida,290.0,2797050.0,,
3059,2007-01-14 00:00:00,Suelo,Alquiler,Barcelona,289.0,2427311.0,,
3064,2007-01-15 00:00:00,Parking,Venta,Tarragona,230.0,1486030.0,,
3066,2007-01-16 00:00:00,Piso,Venta,Barcelona,256.0,1856000.0,,
3068,2007-01-17 00:00:00,Industrial,Venta,Tarragona,273.0,1230684.0,,
3069,2007-01-18 00:00:00,Parking,Venta,Girona,243.0,1857735.0,,
3070,2007-01-18 00:00:00,Local,Alquiler,Tarragona,259.0,1360268.0,,
3071,2007-01-18 00:00:00,Suelo,Alquiler,Girona,253.0,2291421.0,,
3072,2007-01-19 00:00:00,Suelo,Venta,Tarragona,236.0,1598664.0,,
3075,2007-01-20 00:00:00,Parking,Alquiler,Tarragona,216.0,2143368.0,,
3076,2007-01-20 00:00:00,Industrial,Alquiler,Lleida,184.0,1570624.0,,
3077,2007-01-20 00:00:00,Industrial,Venta,Barcelona,239.0,1517889.0,,
3078,2007-01-21 00:00:00,Local,Alquiler,Girona,149.0,1047917.0,,
3080,2007-01-21 00:00:00,Piso,Alquiler,Tarragona,170.0,1491920.0,,
3081,2007-01-21 00:00:00,Parking,Alquiler,Barcelona,268.0,1420132.0,,
3082,2007-01-22 00:00:00,Piso,Venta,Girona,232.0,1511944.0,,
3087,2007-01-23 00:00:00,Local,Venta,Lleida,204.0,1677492.0,,
3088,2007-01-23 00:00:00,Industrial,Venta,Girona,164.0,1494204.0,,
3089,2007-01-24 00:00:00,Local,Venta,Tarragona,285.0,2321325.0,,
3090,2007-01-25 00:00:00,Suelo,Venta,Tarragona,212.0,1896340.0,,
3091,2007-01-26 00:00:00,Parking,Alquiler,Barcelona,189.0,1788885.0,,
3092,2007-01-26 00:00:00,Industrial,Venta,Tarragona,216.0,1554336.0,,
3093,2007-01-26 00:00:00,Suelo,Alquiler,Tarragona,214.0,1086478.0,,
3095,2007-01-27 00:00:00,Industrial,Venta,Lleida,269.0,2189122.0,,
3096,2007-01-28 00:00:00,Piso,Alquiler,Tarragona,229.0,1014928.0,,
3098,2007-01-29 00:00:00,Oficina,Alquiler,Barcelona,296.0,2563064.0,,
3099,2007-01-29 00:00:00,Parking,Venta,Barcelona,230.0,1445090.0,,
3100,2007-01-29 00:00:00,Oficina,Venta,Lleida,273.0,2148783.0,,
3101,2007-01-30 00:00:00,Industrial,Alquiler,Lleida,198.0,1295712.0,,
3105,2007-02-01 00:00:00,Industrial,Alquiler,Girona,260.0,1636700.0,,
3107,2007-02-01 00:00:00,Local,Alquiler,Girona,229.0,1065995.0,,
3112,2007-02-03 00:00:00,Piso,Alquiler,Barcelona,112.0,1005648.0,,
3113,2007-02-03 00:00:00,Casa,Alquiler,Barcelona,158.0,1045486.0,,
3114,2007-02-03 00:00:00,Parking,Venta,Lleida,211.0,1528906.0,,
3116,2007-02-04 00:00:00,Suelo,Venta,Girona,160.0,1431040.0,,
3117,2007-02-05 00:00:00,Piso,Venta,Tarragona,283.0,2449082.0,,
3119,2007-02-06 00:00:00,Suelo,Alquiler,Lleida,260.0,1746420.0,,
3120,2007-02-06 00:00:00,Parking,Alquiler,Tarragona,292.0,2658076.0,,
3123,2007-02-09 00:00:00,Parking,Alquiler,Girona,252.0,2154096.0,,
3125,2007-02-10 00:00:00,Oficina,Venta,Tarragona,297.0,2902284.0,,
3127,2007-02-10 00:00:00,Local,Venta,Lleida,201.0,1817442.0,,
3128,2007-02-11 00:00:00,Industrial,Alquiler,Girona,244.0,1050664.0,,
3133,2007-02-12 00:00:00,Local,Venta,Tarragona,195.0,1468740.0,,
3134,2007-02-12 00:00:00,Local,Alquiler,Lleida,181.0,1048714.0,,
3137,2007-02-14 00:00:00,Local,Alquiler,Tarragona,119.0,1108604.0,,
3138,2007-02-15 00:00:00,Oficina,Alquiler,Tarragona,248.0,2357240.0,,
3139,2007-02-15 00:00:00,Industrial,Alquiler,Girona,138.0,1248072.0,,
3140,2007-02-16 00:00:00,Industrial,Alquiler,Girona,298.0,1708434.0,,
3143,2007-02-17 00:00:00,Industrial,Alquiler,Girona,288.0,1978848.0,,
3144,2007-02-17 00:00:00,Oficina,Venta,Girona,234.0,1789866.0,,
3145,2007-02-18 00:00:00,Oficina,Alquiler,Girona,174.0,1568610.0,,
3146,2007-02-18 00:00:00,Industrial,Venta,Girona,177.0,1325730.0,,
3147,2007-02-18 00:00:00,Industrial,Venta,Tarragona,210.0,1855770.0,,
3149,2007-02-19 00:00:00,Casa,Venta,Tarragona,198.0,1158894.0,,
3152,2007-02-19 00:00:00,Casa,Venta,Girona,115.0,1040635.0,,
3153,2007-02-20 00:00:00,Casa,Venta,Barcelona,281.0,1527516.0,,
3157,2007-02-22 00:00:00,Local,Venta,Barcelona,267.0,1127274.0,,
3161,2007-02-23 00:00:00,Industrial,Venta,Barcelona,261.0,2186658.0,,
3163,2007-02-23 00:00:00,Suelo,Venta,Tarragona,256.0,1175040.0,,
3164,2007-02-24 00:00:00,Local,Venta,Lleida,182.0,1433796.0,,
3167,2007-02-25 00:00:00,Parking,Venta,Lleida,291.0,1374975.0,,
3168,2007-02-26 00:00:00,Industrial,Alquiler,Lleida,291.0,2066100.0,,
3169,2007-02-26 00:00:00,Suelo,Venta,Lleida,168.0,1576848.0,,
3171,2007-02-26 00:00:00,Casa,Venta,Girona,163.0,1478573.0,,
3172,2007-02-27 00:00:00,Suelo,Venta,Barcelona,279.0,1395837.0,,
3174,2007-02-27 00:00:00,Local,Alquiler,Tarragona,198.0,1780812.0,,
3177,2007-02-28 00:00:00,Casa,Alquiler,Tarragona,113.0,1028074.0,,
3179,2007-03-01 00:00:00,Piso,Venta,Girona,174.0,1615068.0,,
3181,2007-03-03 00:00:00,Casa,Alquiler,Lleida,182.0,1587768.0,,
3183,2007-03-03 00:00:00,Piso,Alquiler,Barcelona,266.0,2233602.0,,
3184,2007-03-03 00:00:00,Industrial,Venta,Barcelona,251.0,1913624.0,,
3185,2007-03-04 00:00:00,Industrial,Venta,Lleida,221.0,1583686.0,,
3186,2007-03-04 00:00:00,Piso,Alquiler,Girona,161.0,1420020.0,,
3189,2007-03-05 00:00:00,Parking,Venta,Barcelona,213.0,1324008.0,,
3190,2007-03-05 00:00:00,Local,Alquiler,Tarragona,230.0,1057310.0,,
3191,2007-03-05 00:00:00,Piso,Venta,Barcelona,280.0,2439640.0,,
3192,2007-03-07 00:00:00,Industrial,Venta,Girona,282.0,2019120.0,,
3194,2007-03-07 00:00:00,Suelo,Venta,Lleida,185.0,1109075.0,,
3195,2007-03-07 00:00:00,Casa,Alquiler,Girona,221.0,2075632.0,,
3196,2007-03-07 00:00:00,Parking,Alquiler,Lleida,292.0,2262708.0,,
3197,2007-03-08 00:00:00,Piso,Alquiler,Girona,212.0,1684340.0,,
3198,2007-03-08 00:00:00,Oficina,Alquiler,Tarragona,270.0,1859220.0,,
3201,2007-03-09 00:00:00,Oficina,Venta,Barcelona,298.0,1360966.0,,
3202,2007-03-09 00:00:00,Suelo,Alquiler,Tarragona,183.0,1694763.0,,
3205,2007-03-11 00:00:00,Parking,Alquiler,Lleida,285.0,1622790.0,,
3206,2007-03-11 00:00:00,Oficina,Alquiler,Lleida,238.0,1195474.0,,
3207,2007-03-11 00:00:00,Parking,Venta,Tarragona,123.0,1083261.0,,
3213,2007-03-14 00:00:00,Suelo,Venta,Tarragona,188.0,1607588.0,,
3216,2007-03-14 00:00:00,Industrial,Venta,Girona,161.0,1020257.0,,
3220,2007-03-16 00:00:00,Local,Alquiler,Lleida,140.0,1134840.0,,
3221,2007-03-16 00:00:00,Parking,Venta,Girona,138.0,1034034.0,,
3223,2007-03-16 00:00:00,Industrial,Venta,Lleida,192.0,1242624.0,,
3224,2007-03-16 00:00:00,Casa,Venta,Tarragona,173.0,1456487.0,,
3225,2007-03-16 00:00:00,Local,Venta,Tarragona,145.0,1128390.0,,
3228,2007-03-17 00:00:00,Local,Alquiler,Tarragona,201.0,1194342.0,,
3235,2007-03-20 00:00:00,Casa,Alquiler,Girona,292.0,2765240.0,,
3238,2007-03-20 00:00:00,Local,Venta,Barcelona,159.0,1056714.0,,
3242,2007-03-22 00:00:00,Suelo,Venta,Girona,135.0,1096470.0,,
3243,2007-03-22 00:00:00,Piso,Alquiler,Lleida,239.0,1364690.0,,
3244,2007-03-22 00:00:00,Industrial,Alquiler,Barcelona,283.0,1800729.0,,
3245,2007-03-23 00:00:00,Parking,Venta,Barcelona,144.0,1035648.0,,
3247,2007-03-23 00:00:00,Piso,Venta,Barcelona,135.0,1298025.0,,
3249,2007-03-23 00:00:00,Suelo,Alquiler,Tarragona,213.0,1202811.0,,
3251,2007-03-24 00:00:00,Local,Alquiler,Lleida,245.0,1966615.0,,
3252,2007-03-24 00:00:00,Casa,Venta,Girona,172.0,1389072.0,,
3254,2007-03-26 00:00:00,Oficina,Venta,Girona,221.0,1194726.0,,
3255,2007-03-26 00:00:00,Piso,Alquiler,Girona,266.0,2010960.0,,
3258,2007-03-27 00:00:00,Industrial,Alquiler,Lleida,118.0,1114746.0,,
3259,2007-03-27 00:00:00,Casa,Alquiler,Lleida,132.0,1028676.0,,
3260,2007-03-27 00:00:00,Industrial,Venta,Lleida,269.0,1674794.0,,
3261,2007-03-28 00:00:00,Casa,Alquiler,Tarragona,243.0,1608903.0,,
3262,2007-03-29 00:00:00,Casa,Alquiler,Barcelona,197.0,1630569.0,,
3263,2007-03-29 00:00:00,Local,Alquiler,Tarragona,291.0,1475952.0,,
3265,2007-03-30 00:00:00,Casa,Alquiler,Tarragona,209.0,1925935.0,,
3266,2007-03-31 00:00:00,Casa,Venta,Barcelona,199.0,1682346.0,,
3267,2007-04-01 00:00:00,Industrial,Alquiler,Barcelona,300.0,2908500.0,,
3268,2007-04-01 00:00:00,Suelo,Alquiler,Tarragona,170.0,1178610.0,,
3270,2007-04-02 00:00:00,Parking,Venta,Tarragona,119.0,1056839.0,,
3271,2007-04-02 00:00:00,Oficina,Alquiler,Tarragona,218.0,1656364.0,,
3276,2007-04-04 00:00:00,Parking,Venta,Lleida,197.0,1802156.0,,
3280,2007-04-06 00:00:00,Casa,Alquiler,Girona,276.0,2336340.0,,
